site_name,datetime,frequency,network,latitude,longitude,temperature,humidity,pm2_5_calibrated_value,pm10_calibrated_value,site_id,device_name
"Walukuba East, Jinja City",2026-01-01 02:00:00Z,hourly,airqo,0,0,0,0,72.55,77.98,,aq_g517
"Walukuba East, Jinja City",2026-01-01 03:00:00Z,hourly,airqo,0,0,0,0,74.26,76.67,,aq_g517
"Walukuba East, Jinja City",2026-01-01 04:00:00Z,hourly,airqo,0,0,0,0,74.39,69.95,,aq_g517
"Walukuba East, Jinja City",2026-01-01 05:00:00Z,hourly,airqo,0,0,0,0,71.72,76.89,,aq_g517
"Walukuba East, Jinja City",2026-01-01 06:00:00Z,hourly,airqo,0,0,0,0,69.96,76.16,,aq_g517
"Walukuba East, Jinja City",2026-01-01 07:00:00Z,hourly,airqo,0,0,0,0,64.04,70.9,,aq_g517
"Walukuba East, Jinja City",2026-01-01 08:00:00Z,hourly,airqo,0,0,0,0,58.21,69.75,,aq_g517
"Walukuba East, Jinja City",2026-01-01 09:00:00Z,hourly,airqo,0,0,0,0,46.31,62.75,,aq_g517
"Walukuba East, Jinja City",2026-01-01 10:00:00Z,hourly,airqo,0,0,0,0,38.53,56.35,,aq_g517
"Walukuba East, Jinja City",2026-01-01 11:00:00Z,hourly,airqo,0,0,0,0,37.79,55.38,,aq_g517
"Walukuba East, Jinja City",2026-01-01 12:00:00Z,hourly,airqo,0,0,0,0,40.87,57.44,,aq_g517
"Walukuba East, Jinja City",2026-01-01 13:00:00Z,hourly,airqo,0,0,0,0,47.24,58.99,,aq_g517
"Walukuba East, Jinja City",2026-01-01 14:00:00Z,hourly,airqo,0,0,0,0,31.88,51.81,,aq_g517
"Walukuba East, Jinja City",2026-01-01 15:00:00Z,hourly,airqo,0,0,0,0,33.3,54.01,,aq_g517
"Walukuba East, Jinja City",2026-01-01 16:00:00Z,hourly,airqo,0,0,0,0,33.93,53.78,,aq_g517
"Walukuba East, Jinja City",2026-01-01 17:00:00Z,hourly,airqo,0,0,0,0,37.87,59.14,,aq_g517
"Walukuba East, Jinja City",2026-01-01 18:00:00Z,hourly,airqo,0,0,0,0,79.31,75.16,,aq_g517
"Walukuba East, Jinja City",2026-01-01 19:00:00Z,hourly,airqo,0,0,0,0,79.04,78.86,,aq_g517
"Walukuba East, Jinja City",2026-01-01 20:00:00Z,hourly,airqo,0,0,0,0,80.17,76.63,,aq_g517
"Walukuba East, Jinja City",2026-01-01 21:00:00Z,hourly,airqo,0,0,0,0,78.28,78.9,,aq_g517
"Walukuba East, Jinja City",2026-01-01 22:00:00Z,hourly,airqo,0,0,0,0,76.12,85.37,,aq_g517
"Walukuba East, Jinja City",2026-01-01 23:00:00Z,hourly,airqo,0,0,0,0,74.69,90.58,,aq_g517
"Walukuba East, Jinja City",2026-01-02 00:00:00Z,hourly,airqo,0,0,0,0,70.62,91.81,,aq_g517
"Walukuba East, Jinja City",2026-01-02 01:00:00Z,hourly,airqo,0,0,0,0,70.14,91.03,,aq_g517
"Walukuba East, Jinja City",2026-01-02 02:00:00Z,hourly,airqo,0,0,0,0,71.47,81.75,,aq_g517
"Walukuba East, Jinja City",2026-01-02 03:00:00Z,hourly,airqo,0,0,0,0,69.47,90.96,,aq_g517
"Walukuba East, Jinja City",2026-01-02 04:00:00Z,hourly,airqo,0,0,0,0,71.09,80.81,,aq_g517
"Walukuba East, Jinja City",2026-01-02 05:00:00Z,hourly,airqo,0,0,0,0,67.54,84.68,,aq_g517
"Walukuba East, Jinja City",2026-01-02 06:00:00Z,hourly,airqo,0,0,0,0,65.01,76.62,,aq_g517
"Walukuba East, Jinja City",2026-01-02 07:00:00Z,hourly,airqo,0,0,0,0,44.05,60.09,,aq_g517
"Walukuba East, Jinja City",2026-01-02 08:00:00Z,hourly,airqo,0,0,0,0,24.17,42.23,,aq_g517
"Walukuba East, Jinja City",2026-01-02 09:00:00Z,hourly,airqo,0,0,0,0,20.6,38.91,,aq_g517
"Walukuba East, Jinja City",2026-01-02 10:00:00Z,hourly,airqo,0,0,0,0,20.32,36.66,,aq_g517
"Walukuba East, Jinja City",2026-01-02 11:00:00Z,hourly,airqo,0,0,0,0,17.85,35.37,,aq_g517
"Walukuba East, Jinja City",2026-01-02 12:00:00Z,hourly,airqo,0,0,0,0,18.84,36.16,,aq_g517
"Walukuba East, Jinja City",2026-01-02 13:00:00Z,hourly,airqo,0,0,0,0,16.43,32.68,,aq_g517
"Walukuba East, Jinja City",2026-01-02 14:00:00Z,hourly,airqo,0,0,0,0,16.22,33.32,,aq_g517
"Walukuba East, Jinja City",2026-01-02 15:00:00Z,hourly,airqo,0,0,0,0,15.23,34,,aq_g517
"Walukuba East, Jinja City",2026-01-02 16:00:00Z,hourly,airqo,0,0,0,0,35.27,54.78,,aq_g517
"Walukuba East, Jinja City",2026-01-02 17:00:00Z,hourly,airqo,0,0,0,0,60.05,69.54,,aq_g517
"Walukuba East, Jinja City",2026-01-02 18:00:00Z,hourly,airqo,0,0,0,0,71.22,72.28,,aq_g517
"Walukuba East, Jinja City",2026-01-02 19:00:00Z,hourly,airqo,0,0,0,0,50.23,65.53,,aq_g517
"Walukuba East, Jinja City",2026-01-02 20:00:00Z,hourly,airqo,0,0,0,0,76.98,82.75,,aq_g517
"Walukuba East, Jinja City",2026-01-02 21:00:00Z,hourly,airqo,0,0,0,0,76.87,81.47,,aq_g517
"Walukuba East, Jinja City",2026-01-02 22:00:00Z,hourly,airqo,0,0,0,0,43.2,63.49,,aq_g517
"Walukuba East, Jinja City",2026-01-02 23:00:00Z,hourly,airqo,0,0,0,0,84.15,74.94,,aq_g517
"Walukuba East, Jinja City",2026-01-03 00:00:00Z,hourly,airqo,0,0,0,0,77.54,69.95,,aq_g517
"Kivubuka Budondo, Jinja",2026-01-01 00:00:00Z,hourly,airqo,0,0,0,0,55.98,83.4,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 01:00:00Z,hourly,airqo,0,0,0,0,60.75,93.54,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 02:00:00Z,hourly,airqo,0,0,0,0,55.9,83.46,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 03:00:00Z,hourly,airqo,0,0,0,0,49.84,73.95,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 04:00:00Z,hourly,airqo,0,0,0,0,42.27,64.98,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 05:00:00Z,hourly,airqo,0,0,0,0,46.02,68.59,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 06:00:00Z,hourly,airqo,0,0,0,0,44.35,66.66,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 07:00:00Z,hourly,airqo,0,0,0,0,43.08,63.79,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 08:00:00Z,hourly,airqo,0,0,0,0,43.77,63.96,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 09:00:00Z,hourly,airqo,0,0,0,0,41.94,62.09,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 10:00:00Z,hourly,airqo,0,0,0,0,40.76,59.47,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 11:00:00Z,hourly,airqo,0,0,0,0,37.21,57.16,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 12:00:00Z,hourly,airqo,0,0,0,0,38.26,57.96,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 13:00:00Z,hourly,airqo,0,0,0,0,42.15,58.7,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 14:00:00Z,hourly,airqo,0,0,0,0,29.57,52.32,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 15:00:00Z,hourly,airqo,0,0,0,0,30.19,51.22,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 18:00:00Z,hourly,airqo,0,0,0,0,45.64,67.03,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 19:00:00Z,hourly,airqo,0,0,0,0,47.95,68.89,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 20:00:00Z,hourly,airqo,0,0,0,0,56.06,76.34,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 21:00:00Z,hourly,airqo,0,0,0,0,58.03,79.02,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 22:00:00Z,hourly,airqo,0,0,0,0,63.77,85.41,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-01 23:00:00Z,hourly,airqo,0,0,0,0,63.32,84.95,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 00:00:00Z,hourly,airqo,0,0,0,0,55.86,80.63,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 01:00:00Z,hourly,airqo,0,0,0,0,60.41,86.5,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 02:00:00Z,hourly,airqo,0,0,0,0,59.51,87.07,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 03:00:00Z,hourly,airqo,0,0,0,0,59.4,88.68,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 04:00:00Z,hourly,airqo,0,0,0,0,59.91,93.45,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 05:00:00Z,hourly,airqo,0,0,0,0,60.83,98.52,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 06:00:00Z,hourly,airqo,0,0,0,0,56.02,82.91,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 07:00:00Z,hourly,airqo,0,0,0,0,33.42,53.33,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 08:00:00Z,hourly,airqo,0,0,0,0,20.59,41.46,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 09:00:00Z,hourly,airqo,0,0,0,0,20.54,35.67,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 10:00:00Z,hourly,airqo,0,0,0,0,16.85,33.04,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 11:00:00Z,hourly,airqo,0,0,0,0,16.91,32.49,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 12:00:00Z,hourly,airqo,0,0,0,0,20.21,36.09,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 13:00:00Z,hourly,airqo,0,0,0,0,18.53,35.28,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 14:00:00Z,hourly,airqo,0,0,0,0,21.7,38.72,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 15:00:00Z,hourly,airqo,0,0,0,0,22.16,40.38,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 16:00:00Z,hourly,airqo,0,0,0,0,26.15,46.93,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 17:00:00Z,hourly,airqo,0,0,0,0,36.52,58.19,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 18:00:00Z,hourly,airqo,0,0,0,0,32.45,54.19,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 19:00:00Z,hourly,airqo,0,0,0,0,25.61,47.24,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 20:00:00Z,hourly,airqo,0,0,0,0,26.08,48.27,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 21:00:00Z,hourly,airqo,0,0,0,0,27.73,51.4,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-02 23:00:00Z,hourly,airqo,0,0,0,0,48.01,68.72,,aq_g518
"Kivubuka Budondo, Jinja",2026-01-03 00:00:00Z,hourly,airqo,0,0,0,0,40.7,61.1,,aq_g518
"Kyabirwa Namizzi, Jinja",2026-01-01 00:00:00Z,hourly,airqo,0,0,0,0,55.98,83.4,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 01:00:00Z,hourly,airqo,0,0,19.24166679,91.1499997,54.8,81.7,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 02:00:00Z,hourly,airqo,0,0,19.78333314,86.60833339,48.2,72.51,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 03:00:00Z,hourly,airqo,0,0,19.4083333,93.31666629,41.53,61.77,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 04:00:00Z,hourly,airqo,0,0,19.57500029,93.56666654,35.08,52.79,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 05:00:00Z,hourly,airqo,0,0,0,0,105.93,175.61,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 06:00:00Z,hourly,airqo,0,0,0,0,100.98,149.36,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 07:00:00Z,hourly,airqo,0,0,0,0,67.93,92.97,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 08:00:00Z,hourly,airqo,0,0,0,0,64.93,82.1,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 09:00:00Z,hourly,airqo,0,0,0,0,63.99,77.42,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 10:00:00Z,hourly,airqo,0,0,0,0,53.08,74.25,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 11:00:00Z,hourly,airqo,0,0,0,0,60.91,76.8,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 12:00:00Z,hourly,airqo,0,0,0,0,51.85,66.36,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 13:00:00Z,hourly,airqo,0,0,0,0,40.51,63.03,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 14:00:00Z,hourly,airqo,0,0,0,0,41.38,64.74,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 15:00:00Z,hourly,airqo,0,0,0,0,46.52,70.99,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 16:00:00Z,hourly,airqo,0,0,0,0,53.5,75.53,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 17:00:00Z,hourly,airqo,0,0,0,0,79.02,111.26,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 18:00:00Z,hourly,airqo,0,0,0,0,80.28,115.78,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 19:00:00Z,hourly,airqo,0,0,0,0,73.6,86.41,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 20:00:00Z,hourly,airqo,0,0,0,0,74.79,84.19,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 21:00:00Z,hourly,airqo,0,0,0,0,74.38,98.18,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 22:00:00Z,hourly,airqo,0,0,0,0,65.21,107.17,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-01 23:00:00Z,hourly,airqo,0,0,0,0,62.41,99.92,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 00:00:00Z,hourly,airqo,0,0,0,0,60.17,101.86,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 01:00:00Z,hourly,airqo,0,0,0,0,59.18,98.32,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 02:00:00Z,hourly,airqo,0,0,0,0,75.68,114.9,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 03:00:00Z,hourly,airqo,0,0,0,0,97.68,142.59,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 04:00:00Z,hourly,airqo,0,0,0,0,59.91,93.45,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 05:00:00Z,hourly,airqo,0,0,0,0,95.27,129.18,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 06:00:00Z,hourly,airqo,0,0,0,0,74.96,110.27,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 07:00:00Z,hourly,airqo,0,0,0,0,60.7,77.35,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 08:00:00Z,hourly,airqo,0,0,0,0,43.7,52.46,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 09:00:00Z,hourly,airqo,0,0,0,0,39.3,48.8,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 10:00:00Z,hourly,airqo,0,0,0,0,41.41,50.38,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 11:00:00Z,hourly,airqo,0,0,0,0,46.05,51.84,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 12:00:00Z,hourly,airqo,0,0,0,0,36.11,47.56,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 13:00:00Z,hourly,airqo,0,0,0,0,42.67,51.85,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 14:00:00Z,hourly,airqo,0,0,0,0,33.33,45.35,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 15:00:00Z,hourly,airqo,0,0,0,0,34.47,47.02,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 16:00:00Z,hourly,airqo,0,0,0,0,43.12,55.79,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 17:00:00Z,hourly,airqo,0,0,0,0,71.67,93.9,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 18:00:00Z,hourly,airqo,0,0,0,0,80.55,117.56,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 19:00:00Z,hourly,airqo,0,0,0,0,,,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 20:00:00Z,hourly,airqo,0,0,0,0,,,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 21:00:00Z,hourly,airqo,0,0,0,0,,,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 22:00:00Z,hourly,airqo,0,0,0,0,,,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-02 23:00:00Z,hourly,airqo,0,0,0,0,81.96,112.21,,aq_g519
"Kyabirwa Namizzi, Jinja",2026-01-03 00:00:00Z,hourly,airqo,0,0,0,0,56.12,88.84,,aq_g519
wabigalo,2026-01-01 00:00:00Z,hourly,airqo,0,0,22.1,,89.23,144.17,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-01 01:00:00Z,hourly,airqo,0,0,22.07166667,,92.82,138.43,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-01 02:00:00Z,hourly,airqo,0,0,22.09666667,,99.92,158.72,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-01 03:00:00Z,hourly,airqo,0,0,22.51625,,95.48,143.6,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-01 04:00:00Z,hourly,airqo,0,0,22.88,,39.29,58.09,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-01 05:00:00Z,hourly,airqo,0,0,21.645,98.30333333,79.47,124.72,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-01 06:00:00Z,hourly,airqo,0,0,22.95857143,94.98285714,59.91,102.53,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-01 07:00:00Z,hourly,airqo,0,0,25.89,84.91,54.98,80.42,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-01 08:00:00Z,hourly,airqo,0,0,29.42666667,71.51,40.89,66.27,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-01 09:00:00Z,hourly,airqo,0,0,31.352,57.976,42.03,66.72,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 02:00:00Z,hourly,airqo,0,0,22.79,95.44,55.8,88.46,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 03:00:00Z,hourly,airqo,0,0,22.44833333,95.44,54.61,86.32,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 04:00:00Z,hourly,airqo,0,0,21.98666667,,56.95,91.73,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 05:00:00Z,hourly,airqo,0,0,24.47,93.41571429,56.69,90.25,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 06:00:00Z,hourly,airqo,0,0,27.03,89.49,51.51,80.02,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 07:00:00Z,hourly,airqo,0,0,29.164,83.61,38.15,60.21,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 08:00:00Z,hourly,airqo,0,0,30.915,74.7875,33.37,51.63,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 09:00:00Z,hourly,airqo,0,0,31.48,73.05,31.59,50.52,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 10:00:00Z,hourly,airqo,0,0,31.235,74.165,24.36,42.6,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 11:00:00Z,hourly,airqo,0,0,28.342,85.482,20.63,38.16,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 12:00:00Z,hourly,airqo,0,0,29.05571429,82.84714286,25.77,46.89,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 13:00:00Z,hourly,airqo,0,0,29.415,81.815,24.77,45.53,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 14:00:00Z,hourly,airqo,0,0,28.705,84.655,21.79,42.67,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 15:00:00Z,hourly,airqo,0,0,28.49428571,85.34428571,24.99,45.43,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 16:00:00Z,hourly,airqo,0,0,27.82,88.25333333,25.59,47.39,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 17:00:00Z,hourly,airqo,0,0,26.05,95.27142857,45.28,63.92,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 18:00:00Z,hourly,airqo,0,0,25.40333333,98.10166667,59.22,82.15,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 19:00:00Z,hourly,airqo,0,0,24.882,,62.31,87.05,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 20:00:00Z,hourly,airqo,0,0,24.33142857,,62.51,98.29,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 21:00:00Z,hourly,airqo,0,0,24.58285714,,59.12,81.45,624a91c9a7d118001dfacd8d,aq_g520
wabigalo,2026-01-02 22:00:00Z,hourly,airqo,0,0,25.02,,52.43,74.68,624a91c9a7d118001dfacd8d,aq_g520
"Kirinya, Kira Municipality",2026-01-01 00:00:00Z,hourly,airqo,0,0,0,0,73.56,109.2,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 06:00:00Z,hourly,airqo,0,0,0,0,89.82,138.98,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 07:00:00Z,hourly,airqo,0,0,0,0,70.79,90.91,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 08:00:00Z,hourly,airqo,0,0,0,0,44.87,59,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 09:00:00Z,hourly,airqo,0,0,0,0,61.07,76.37,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 10:00:00Z,hourly,airqo,0,0,0,0,64.95,79.87,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 13:00:00Z,hourly,airqo,0,0,0,0,65.37,76.48,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 14:00:00Z,hourly,airqo,0,0,0,0,54.09,70.17,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 15:00:00Z,hourly,airqo,0,0,0,0,59.14,71.93,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 16:00:00Z,hourly,airqo,0,0,0,0,64.97,76.34,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 22:00:00Z,hourly,airqo,0,0,0,0,73.45,97.47,,aq_g522
"Kirinya, Kira Municipality",2026-01-01 23:00:00Z,hourly,airqo,0,0,0,0,73.27,91.78,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 00:00:00Z,hourly,airqo,0,0,0,0,67.47,84.12,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 01:00:00Z,hourly,airqo,0,0,0,0,23.51,39.96,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 02:00:00Z,hourly,airqo,0,0,0,0,69.74,99.13,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 03:00:00Z,hourly,airqo,0,0,0,0,73.37,110.32,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 04:00:00Z,hourly,airqo,0,0,0,0,72.42,110.57,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 05:00:00Z,hourly,airqo,0,0,0,0,56.69,90.25,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 06:00:00Z,hourly,airqo,0,0,0,0,65.46,90.54,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 07:00:00Z,hourly,airqo,0,0,0,0,43.38,65.97,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 10:00:00Z,hourly,airqo,0,0,0,0,34.91,54.46,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 11:00:00Z,hourly,airqo,0,0,0,0,35.61,53.56,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 12:00:00Z,hourly,airqo,0,0,0,0,29.28,47.85,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 13:00:00Z,hourly,airqo,0,0,0,0,34.15,53.26,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 14:00:00Z,hourly,airqo,0,0,0,0,32.46,52.64,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 15:00:00Z,hourly,airqo,0,0,0,0,31.98,42.44,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 16:00:00Z,hourly,airqo,0,0,0,0,46.13,62.82,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 18:00:00Z,hourly,airqo,0,0,0,0,75.5,87.86,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 19:00:00Z,hourly,airqo,0,0,0,0,96.89,139.4,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 20:00:00Z,hourly,airqo,0,0,0,0,84.75,124.59,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 21:00:00Z,hourly,airqo,0,0,0,0,74.26,95.89,,aq_g522
"Kirinya, Kira Municipality",2026-01-02 22:00:00Z,hourly,airqo,0,0,0,0,73.46,83.07,,aq_g522
"Kirinya, Kira Municipality",2026-01-03 00:00:00Z,hourly,airqo,0,0,0,0,71.63,102.35,,aq_g522
"Buwate, Kira Municipality",2026-01-01 00:00:00Z,hourly,airqo,0,0,0,0,50.43,63.36,,aq_g523
"Buwate, Kira Municipality",2026-01-01 01:00:00Z,hourly,airqo,0,0,0,0,45.16,61.35,,aq_g523
"Buwate, Kira Municipality",2026-01-01 02:00:00Z,hourly,airqo,0,0,0,0,43.12,59.27,,aq_g523
"Buwate, Kira Municipality",2026-01-01 03:00:00Z,hourly,airqo,0,0,0,0,39.85,57.34,,aq_g523
"Buwate, Kira Municipality",2026-01-01 05:00:00Z,hourly,airqo,0,0,0,0,34.7,53.19,,aq_g523
"Buwate, Kira Municipality",2026-01-01 06:00:00Z,hourly,airqo,0,0,0,0,33.37,51.78,,aq_g523
"Buwate, Kira Municipality",2026-01-01 07:00:00Z,hourly,airqo,0,0,0,0,70.67,99.32,,aq_g523
"Buwate, Kira Municipality",2026-01-01 08:00:00Z,hourly,airqo,0,0,0,0,56.38,72.86,,aq_g523
"Buwate, Kira Municipality",2026-01-01 13:00:00Z,hourly,airqo,0,0,0,0,67.87,80.12,,aq_g523
"Buwate, Kira Municipality",2026-01-01 14:00:00Z,hourly,airqo,0,0,0,0,52.11,70.58,,aq_g523
"Buwate, Kira Municipality",2026-01-01 15:00:00Z,hourly,airqo,0,0,0,0,61.12,75.85,,aq_g523
"Buwate, Kira Municipality",2026-01-01 16:00:00Z,hourly,airqo,0,0,0,0,67.13,93.73,,aq_g523
